Resume Preview,Top1_JD,Top1_Score,Top2_JD,Top2_Score,Top3_JD,Top3_Score
CORE COMPETENCIES ~ Ant ~ Maven ~ GIT ~ Bitbucket ~ Jenkins ~ Linux ~ Ansible ~ Shell Scripting ~Req...,DevOps Engineer_3,0.6830000281333923,Java Developer_0,0.6202999949455261,Python Developer_7,0.6092000007629395
"Skills VISA B1-VISA (USA) Onsite Visits to Sweden & US (Seattle) Education Details 
January 2013 Po...",DevOps Engineer_3,0.6115999817848206,Python Developer_7,0.567799985408783,DevOps Engineer_4,0.4781000018119812
"Software Proficiency: â¢ Languages: Basics of C, SQL, PL/SQL,JAVA,JAVAEE,Javascript,HTML,CSS,jquery...",Java Developer_2,0.6279000043869019,Data Science_49,0.6172000169754028,Database_45,0.6115999817848206
CORE COMPETENCIES ~ Ant ~ Maven ~ GIT ~ Bitbucket ~ Jenkins ~ Linux ~ Ansible ~ Shell Scripting ~Req...,DevOps Engineer_3,0.6830000281333923,Java Developer_0,0.6202999949455261,Python Developer_7,0.6092000007629395
"Skills VISA B1-VISA (USA) Onsite Visits to Sweden & US (Seattle) Education Details 
January 2013 Po...",DevOps Engineer_3,0.6115999817848206,Python Developer_7,0.567799985408783,DevOps Engineer_4,0.4781000018119812
"Software Proficiency: â¢ Languages: Basics of C, SQL, PL/SQL,JAVA,JAVAEE,Javascript,HTML,CSS,jquery...",Java Developer_2,0.6279000043869019,Data Science_49,0.6172000169754028,Database_45,0.6115999817848206
CORE COMPETENCIES ~ Ant ~ Maven ~ GIT ~ Bitbucket ~ Jenkins ~ Linux ~ Ansible ~ Shell Scripting ~Req...,DevOps Engineer_3,0.6830000281333923,Java Developer_0,0.6202999949455261,Python Developer_7,0.6092000007629395
"Skills VISA B1-VISA (USA) Onsite Visits to Sweden & US (Seattle) Education Details 
January 2013 Po...",DevOps Engineer_3,0.6115999817848206,Python Developer_7,0.567799985408783,DevOps Engineer_4,0.4781000018119812
"Software Proficiency: â¢ Languages: Basics of C, SQL, PL/SQL,JAVA,JAVAEE,Javascript,HTML,CSS,jquery...",Java Developer_2,0.6279000043869019,Data Science_49,0.6172000169754028,Database_45,0.6115999817848206
CORE COMPETENCIES ~ Ant ~ Maven ~ GIT ~ Bitbucket ~ Jenkins ~ Linux ~ Ansible ~ Shell Scripting ~Req...,DevOps Engineer_3,0.6830000281333923,Java Developer_0,0.6202999949455261,Python Developer_7,0.6092000007629395
"Skills VISA B1-VISA (USA) Onsite Visits to Sweden & US (Seattle) Education Details 
January 2013 Po...",DevOps Engineer_3,0.6115999817848206,Python Developer_7,0.567799985408783,DevOps Engineer_4,0.4781000018119812
"Software Proficiency: â¢ Languages: Basics of C, SQL, PL/SQL,JAVA,JAVAEE,Javascript,HTML,CSS,jquery...",Java Developer_2,0.6279000043869019,Data Science_49,0.6172000169754028,Database_45,0.6115999817848206
CORE COMPETENCIES ~ Ant ~ Maven ~ GIT ~ Bitbucket ~ Jenkins ~ Linux ~ Ansible ~ Shell Scripting ~Req...,DevOps Engineer_3,0.6830000281333923,Java Developer_0,0.6202999949455261,Python Developer_7,0.6092000007629395
"Skills VISA B1-VISA (USA) Onsite Visits to Sweden & US (Seattle) Education Details 
January 2013 Po...",DevOps Engineer_3,0.6115999817848206,Python Developer_7,0.567799985408783,DevOps Engineer_4,0.4781000018119812
"Software Proficiency: â¢ Languages: Basics of C, SQL, PL/SQL,JAVA,JAVAEE,Javascript,HTML,CSS,jquery...",Java Developer_2,0.6279000043869019,Data Science_49,0.6172000169754028,Database_45,0.6115999817848206
CORE COMPETENCIES ~ Ant ~ Maven ~ GIT ~ Bitbucket ~ Jenkins ~ Linux ~ Ansible ~ Shell Scripting ~Req...,DevOps Engineer_3,0.6830000281333923,Java Developer_0,0.6202999949455261,Python Developer_7,0.6092000007629395
"Skills VISA B1-VISA (USA) Onsite Visits to Sweden & US (Seattle) Education Details 
January 2013 Po...",DevOps Engineer_3,0.6115999817848206,Python Developer_7,0.567799985408783,DevOps Engineer_4,0.4781000018119812
"Software Proficiency: â¢ Languages: Basics of C, SQL, PL/SQL,JAVA,JAVAEE,Javascript,HTML,CSS,jquery...",Java Developer_2,0.6279000043869019,Data Science_49,0.6172000169754028,Database_45,0.6115999817848206
CORE COMPETENCIES ~ Ant ~ Maven ~ GIT ~ Bitbucket ~ Jenkins ~ Linux ~ Ansible ~ Shell Scripting ~Req...,DevOps Engineer_3,0.6830000281333923,Java Developer_0,0.6202999949455261,Python Developer_7,0.6092000007629395
"Skills VISA B1-VISA (USA) Onsite Visits to Sweden & US (Seattle) Education Details 
January 2013 Po...",DevOps Engineer_3,0.6115999817848206,Python Developer_7,0.567799985408783,DevOps Engineer_4,0.4781000018119812
"Software Proficiency: â¢ Languages: Basics of C, SQL, PL/SQL,JAVA,JAVAEE,Javascript,HTML,CSS,jquery...",Java Developer_2,0.6279000043869019,Data Science_49,0.6172000169754028,Database_45,0.6115999817848206
CORE COMPETENCIES ~ Ant ~ Maven ~ GIT ~ Bitbucket ~ Jenkins ~ Linux ~ Ansible ~ Shell Scripting ~Req...,DevOps Engineer_3,0.6830000281333923,Java Developer_0,0.6202999949455261,Python Developer_7,0.6092000007629395
"Skills VISA B1-VISA (USA) Onsite Visits to Sweden & US (Seattle) Education Details 
January 2013 Po...",DevOps Engineer_3,0.6115999817848206,Python Developer_7,0.567799985408783,DevOps Engineer_4,0.4781000018119812
"Software Proficiency: â¢ Languages: Basics of C, SQL, PL/SQL,JAVA,JAVAEE,Javascript,HTML,CSS,jquery...",Java Developer_2,0.6279000043869019,Data Science_49,0.6172000169754028,Database_45,0.6115999817848206
CORE COMPETENCIES ~ Ant ~ Maven ~ GIT ~ Bitbucket ~ Jenkins ~ Linux ~ Ansible ~ Shell Scripting ~Req...,DevOps Engineer_3,0.6830000281333923,Java Developer_0,0.6202999949455261,Python Developer_7,0.6092000007629395
"Skill Set â¢ Experience in Implementing, and troubleshooting network security solutions â¢ Plannin...",Network Security Engineer_12,0.6269000172615051,Network Security Engineer_14,0.6251000165939331,Network Security Engineer_13,0.6238999962806702
Skill Set â¢â¢Cisco Certified Network Associates (CCNA): - â¢ Basic knowledge of networking such ...,Network Security Engineer_12,0.5217000246047974,Network Security Engineer_14,0.5163999795913696,Network Security Engineer_13,0.511900007724762
Communication Skills My writing skills in English is very good and I am certainly a clear speaker. B...,Network Security Engineer_13,0.5231000185012817,Network Security Engineer_14,0.5112000107765198,Network Security Engineer_12,0.49380001425743103
"Technical Expertise: â¢ Cisco ASA, Checkpoint firewall (GAIA, Splat), Palo Alto firewalls â¢ Firew...",Network Security Engineer_13,0.5304999947547913,Network Security Engineer_12,0.5285000205039978,DevOps Engineer_4,0.5259000062942505
"Operating Systems: Windows, Linux, Ubuntu Network Technologies : Cisco Routing and Switching, InterV...",Network Security Engineer_14,0.4634000062942505,Network Security Engineer_13,0.45809999108314514,Network Security Engineer_12,0.448199987411499
"Skill Set â¢ Experience in Implementing, and troubleshooting network security solutions â¢ Plannin...",Network Security Engineer_12,0.6269000172615051,Network Security Engineer_14,0.6251000165939331,Network Security Engineer_13,0.6238999962806702
Skill Set â¢â¢Cisco Certified Network Associates (CCNA): - â¢ Basic knowledge of networking such ...,Network Security Engineer_12,0.5217000246047974,Network Security Engineer_14,0.5163999795913696,Network Security Engineer_13,0.511900007724762
Communication Skills My writing skills in English is very good and I am certainly a clear speaker. B...,Network Security Engineer_13,0.5231000185012817,Network Security Engineer_14,0.5112000107765198,Network Security Engineer_12,0.49380001425743103
"Technical Expertise: â¢ Cisco ASA, Checkpoint firewall (GAIA, Splat), Palo Alto firewalls â¢ Firew...",Network Security Engineer_13,0.5304999947547913,Network Security Engineer_12,0.5285000205039978,DevOps Engineer_4,0.5259000062942505
"Operating Systems: Windows, Linux, Ubuntu Network Technologies : Cisco Routing and Switching, InterV...",Network Security Engineer_14,0.4634000062942505,Network Security Engineer_13,0.45809999108314514,Network Security Engineer_12,0.448199987411499
"Skill Set â¢ Experience in Implementing, and troubleshooting network security solutions â¢ Plannin...",Network Security Engineer_12,0.6269000172615051,Network Security Engineer_14,0.6251000165939331,Network Security Engineer_13,0.6238999962806702
Skill Set â¢â¢Cisco Certified Network Associates (CCNA): - â¢ Basic knowledge of networking such ...,Network Security Engineer_12,0.5217000246047974,Network Security Engineer_14,0.5163999795913696,Network Security Engineer_13,0.511900007724762
Communication Skills My writing skills in English is very good and I am certainly a clear speaker. B...,Network Security Engineer_13,0.5231000185012817,Network Security Engineer_14,0.5112000107765198,Network Security Engineer_12,0.49380001425743103
"Technical Expertise: â¢ Cisco ASA, Checkpoint firewall (GAIA, Splat), Palo Alto firewalls â¢ Firew...",Network Security Engineer_13,0.5304999947547913,Network Security Engineer_12,0.5285000205039978,DevOps Engineer_4,0.5259000062942505
"Operating Systems: Windows, Linux, Ubuntu Network Technologies : Cisco Routing and Switching, InterV...",Network Security Engineer_14,0.4634000062942505,Network Security Engineer_13,0.45809999108314514,Network Security Engineer_12,0.448199987411499
"Skill Set â¢ Experience in Implementing, and troubleshooting network security solutions â¢ Plannin...",Network Security Engineer_12,0.6269000172615051,Network Security Engineer_14,0.6251000165939331,Network Security Engineer_13,0.6238999962806702
Skill Set â¢â¢Cisco Certified Network Associates (CCNA): - â¢ Basic knowledge of networking such ...,Network Security Engineer_12,0.5217000246047974,Network Security Engineer_14,0.5163999795913696,Network Security Engineer_13,0.511900007724762
Communication Skills My writing skills in English is very good and I am certainly a clear speaker. B...,Network Security Engineer_13,0.5231000185012817,Network Security Engineer_14,0.5112000107765198,Network Security Engineer_12,0.49380001425743103
"Technical Expertise: â¢ Cisco ASA, Checkpoint firewall (GAIA, Splat), Palo Alto firewalls â¢ Firew...",Network Security Engineer_13,0.5304999947547913,Network Security Engineer_12,0.5285000205039978,DevOps Engineer_4,0.5259000062942505
"Operating Systems: Windows, Linux, Ubuntu Network Technologies : Cisco Routing and Switching, InterV...",Network Security Engineer_14,0.4634000062942505,Network Security Engineer_13,0.45809999108314514,Network Security Engineer_12,0.448199987411499
"Skill Set â¢ Experience in Implementing, and troubleshooting network security solutions â¢ Plannin...",Network Security Engineer_12,0.6269000172615051,Network Security Engineer_14,0.6251000165939331,Network Security Engineer_13,0.6238999962806702
Skill Set â¢â¢Cisco Certified Network Associates (CCNA): - â¢ Basic knowledge of networking such ...,Network Security Engineer_12,0.5217000246047974,Network Security Engineer_14,0.5163999795913696,Network Security Engineer_13,0.511900007724762
Communication Skills My writing skills in English is very good and I am certainly a clear speaker. B...,Network Security Engineer_13,0.5231000185012817,Network Security Engineer_14,0.5112000107765198,Network Security Engineer_12,0.49380001425743103
"Technical Expertise: â¢ Cisco ASA, Checkpoint firewall (GAIA, Splat), Palo Alto firewalls â¢ Firew...",Network Security Engineer_13,0.5304999947547913,Network Security Engineer_12,0.5285000205039978,DevOps Engineer_4,0.5259000062942505
"Operating Systems: Windows, Linux, Ubuntu Network Technologies : Cisco Routing and Switching, InterV...",Network Security Engineer_14,0.4634000062942505,Network Security Engineer_13,0.45809999108314514,Network Security Engineer_12,0.448199987411499
"CORE COMPETENCIES â¢ Maintain processes to ensure project management documentation, reports and pla...",HR_66,0.6894000172615051,HR_67,0.6783999800682068,HR_68,0.6686999797821045
AREA OF EXPERTISE (PROFILE) Around 10 plus years' proven experience with best global brand Wipro wit...,Operations Manager_10,0.6675999760627747,Operations Manager_9,0.652400016784668,PMO_64,0.6453999876976013
"Skills Exceptional communication and networking skills Successful working in a team environment, as ...",HR_66,0.6000999808311462,Operations Manager_10,0.5927000045776367,PMO_64,0.5842999815940857
"CORE COMPETENCIES â¢ Maintain processes to ensure project management documentation, reports and pla...",HR_66,0.6894000172615051,HR_67,0.6783999800682068,HR_68,0.6686999797821045
AREA OF EXPERTISE (PROFILE) Around 10 plus years' proven experience with best global brand Wipro wit...,Operations Manager_10,0.6675999760627747,Operations Manager_9,0.652400016784668,PMO_64,0.6453999876976013
"Skills Exceptional communication and networking skills Successful working in a team environment, as ...",HR_66,0.6000999808311462,Operations Manager_10,0.5927000045776367,PMO_64,0.5842999815940857
"CORE COMPETENCIES â¢ Maintain processes to ensure project management documentation, reports and pla...",HR_66,0.6894000172615051,HR_67,0.6783999800682068,HR_68,0.6686999797821045
AREA OF EXPERTISE (PROFILE) Around 10 plus years' proven experience with best global brand Wipro wit...,Operations Manager_10,0.6675999760627747,Operations Manager_9,0.652400016784668,PMO_64,0.6453999876976013
"Skills Exceptional communication and networking skills Successful working in a team environment, as ...",HR_66,0.6000999808311462,Operations Manager_10,0.5927000045776367,PMO_64,0.5842999815940857
"CORE COMPETENCIES â¢ Maintain processes to ensure project management documentation, reports and pla...",HR_66,0.6894000172615051,HR_67,0.6783999800682068,HR_68,0.6686999797821045
AREA OF EXPERTISE (PROFILE) Around 10 plus years' proven experience with best global brand Wipro wit...,Operations Manager_10,0.6675999760627747,Operations Manager_9,0.652400016784668,PMO_64,0.6453999876976013
"Skills Exceptional communication and networking skills Successful working in a team environment, as ...",HR_66,0.6000999808311462,Operations Manager_10,0.5927000045776367,PMO_64,0.5842999815940857
"CORE COMPETENCIES â¢ Maintain processes to ensure project management documentation, reports and pla...",HR_66,0.6894000172615051,HR_67,0.6783999800682068,HR_68,0.6686999797821045
AREA OF EXPERTISE (PROFILE) Around 10 plus years' proven experience with best global brand Wipro wit...,Operations Manager_10,0.6675999760627747,Operations Manager_9,0.652400016784668,PMO_64,0.6453999876976013
"Skills Exceptional communication and networking skills Successful working in a team environment, as ...",HR_66,0.6000999808311462,Operations Manager_10,0.5927000045776367,PMO_64,0.5842999815940857
"CORE COMPETENCIES â¢ Maintain processes to ensure project management documentation, reports and pla...",HR_66,0.6894000172615051,HR_67,0.6783999800682068,HR_68,0.6686999797821045
